status	SEER_Draw	Stage	coef_a_weibull	sd_a	coef_b_weibull	sd_b	coef_lts_fraction	sd_lts	lb_lts	ub_lts	coef_recur_month	sd_recur	lb_recur	ub_recur
55-64	Gallbladder	I	0.9806520850947155	0.054865900023608256	-3.21922389102815	0.17789980104734518	0.532105216630889	0.025538163865803057	0.48516383573623045	0.5853679218037772	2.0738464107019418e-4	2.406003819201027e-4	8.78996802051897e-6	8.802225807827211e-4
55-64	Gallbladder	II	1.1892718775667697	0.036410183617579646	-3.513730020849563	0.11437852383299722	0.2442635453332939	0.01665430042731368	0.2122835159515023	0.2768195315234364	0.0020515388840469766	4.658818659282625e-4	0.0011310470799985786	0.0029016974111696087
55-64	Gallbladder	III	1.186447860758256	0.04481393355622147	-3.348617553352005	0.1615867087613395	0.21866290241461736	0.019487777597450347	0.17912681243210538	0.254514800582771	0.0026334599616236335	4.147182323303553e-4	0.0016670111775156592	0.00321082657865648
55-64	Gallbladder	IV	0.9238614119665866	0.02095888917620009	-1.8052149411828493	0.05296689070806397	0.02768839540716448	0.0052249398046859035	0.018509136287992018	0.03860730192234831	0.0031546319439992206	2.2575649560290138e-4	0.002502942068545915	0.003326875653704229
65-74	Gallbladder	I	0.8689668796949899	0.04210241834614797	-2.832560452237833	0.12453364288836734	0.4515878782035681	0.03354416083148662	0.39374837117661365	0.5225924913471086	5.384019626740917e-4	4.422554919363647e-4	3.080019267624428e-5	0.0016352556963113811
65-74	Gallbladder	II	1.0256633228830219	0.02877634430628669	-2.829887353939271	0.08626133665524092	0.22307858281137816	0.01592393457802458	0.19297655303843353	0.2545179913938835	0.0019864952929367157	4.5839796012826415e-4	0.001079816055721775	0.0028320646792088476
65-74	Gallbladder	III	1.1393975674881438	0.04141574095686372	-3.3305727862943346	0.14924403280662582	0.15610296285933367	0.02248209084116345	0.11309528995288078	0.19999590309976364	0.0027348126746198752	3.771761839511954e-4	0.0017975771343189326	0.003234112573937173
65-74	Gallbladder	IV	0.8495077476143753	0.018461507129311102	-1.542775419028865	0.046292800197837346	0.02081474196606842	0.004548407314303287	0.013052459929550805	0.03052030048769206	0.003144233581296707	2.3005902573609366e-4	0.00248343920365327	0.003326932584143344
75-84	Gallbladder	I	0.831895652733807	0.03430106839766585	-2.3967554902451247	0.09151060053910341	0.3330593307830652	0.03081888522524204	0.27259377516359584	0.3905448155074192	0.0013605030426861605	6.455089084041316e-4	1.2826920962614693e-4	0.0025435159136840708
75-84	Gallbladder	II	0.8894517673547317	0.030651159324490515	-2.230255028294891	0.07971893433585375	0.17203431748307646	0.017118562955624698	0.13889117995455497	0.20533419178400408	0.0026066720951737356	3.978828239439668e-4	0.0015988458432038726	0.003143871737068531
75-84	Gallbladder	III	0.9645888104939011	0.0497567148222561	-2.394946738315462	0.14682550666112576	0.1255338057721444	0.021679610491242757	0.084759001881174	0.1677421868099871	0.0028929575084197844	3.2953870518412414e-4	0.0020292572797065826	0.0032659735090232785
75-84	Gallbladder	IV	0.8055130062158701	0.018126723450407535	-1.1741859827532164	0.04384806389739621	0.013299208561765963	0.003687605869148098	0.007171198407477887	0.021605135527964944	0.0031473459191268807	2.3952709002682943e-4	0.0024300267957889166	0.003325448878092346
40-54	Head_and_Neck	I	1.7961902643374228	0.09106038771355225	-6.454483939729664	0.37846356996406144	0.9542516598489887	0.006757878641257979	0.9401354839774568	0.9663076930216182	6.905430267484182e-4	6.464996564546852e-5	5.599623175459814e-4	8.126947806351866e-4
40-54	Head_and_Neck	II	1.6696717855923535	0.07107096841845037	-5.671317435291638	0.3119846545142716	0.8954756015923888	0.010673337127298666	0.873481607070411	0.9150690103428422	0.0013138334186630742	9.619927362608084e-5	0.0011111827221371303	0.001487104650942754
40-54	Head_and_Neck	III	1.4416781830047556	0.033924655388562326	-4.397283464711435	0.1396362561126327	0.8228747538745134	0.009044246923795716	0.8051350110276899	0.8400116424798139	0.001434514611315621	8.811238125031411e-5	0.0012646155079033294	0.0016071566869937316
40-54	Head_and_Neck	IV	1.3493530241886962	0.023097133051059076	-3.890217662716666	0.06582527283254215	0.6688760134069106	0.006621652912089915	0.6559837031624138	0.6817175362911921	0.001678148104161749	8.529473955358478e-5	0.0015201540146538987	0.0018490596122349016
55-64	Head_and_Neck	I	1.4277172025202507	0.12965993298188316	-5.588783077910485	0.33327896155430875	0.917117118815336	0.029328983029616694	0.8599617256916692	0.9587487260588858	9.259506009396173e-4	2.13503467028754e-4	5.188344028349266e-4	0.0012699722451684553
55-64	Head_and_Neck	II	1.460065753495782	0.04882157083947114	-4.7898382797407075	0.1987598065929361	0.862360144920479	0.010127124956513453	0.8422443857006923	0.8812367692485428	0.001360382269368604	1.1129342736417613e-4	0.0011478463242328254	0.0015868695308321648
55-64	Head_and_Neck	III	1.3141372891095542	0.03022334747382308	-3.9640283289611515	0.12011146502249175	0.8098377956077857	0.009044666739016287	0.7919709336758305	0.8276223179083227	0.0020241022716841932	8.259233060436472e-5	0.0018625294832581235	0.002184981829861577
55-64	Head_and_Neck	IV	1.229941562192622	0.018335422954252886	-3.4815158296675266	0.05032055109984268	0.6458169374365698	0.0061249266905311316	0.6336432677133306	0.6579847370441826	0.002067568649066291	8.04544971882637e-5	0.0019091307868143198	0.00222497170086345
65-74	Head_and_Neck	I	1.4759589736720145	0.07750436877097013	-5.384921009193448	0.27564603095145646	0.9070408076248514	0.013691610367581103	0.8763099890552778	0.9292629094749422	0.0010454623407381344	1.2921063418558953e-4	7.903646178377917e-4	0.0012897805402758682
65-74	Head_and_Neck	II	1.278569267731212	0.053836605949452276	-4.15063978186895	0.20972667761115207	0.8525216032496801	0.014880896316499997	0.8214412435572278	0.879368183467464	0.00217556047592891	1.891738535480342e-4	0.0018064843411263205	0.0025472820189247044
65-74	Head_and_Neck	III	1.191353163954152	0.0386957396726376	-3.621134968299481	0.1286912877410331	0.7191334807976344	0.01729807702081358	0.6808429442741335	0.7486724714380026	0.002776294371452746	2.2692317411932356e-4	0.0022920079596746284	0.00316729175566536
65-74	Head_and_Neck	IV	1.0827757653823513	0.019210924060732035	-2.899060090605153	0.05142252484982867	0.585248947831377	0.00809832876489296	0.5685418040612374	0.6003571734980984	0.003222589989825826	9.808128573303852e-5	0.0029666838990749403	0.0033289635004857105
75-84	Head_and_Neck	I	1.318684227163193	0.10371425275511105	-4.8323108092935385	0.342674968262038	0.895514438711853	0.03314510974035062	0.8071994198677291	0.9371746698622263	0.0015408916052820376	2.9481658187018885e-4	8.404374953821603e-4	0.002014688708400535
75-84	Head_and_Neck	II	1.0794552248499114	0.048608500250988	-3.1760873893559003	0.18831379441175855	0.7904461072870876	0.0200962124862963	0.746373571134374	0.8249838481784451	0.0030425978970591754	1.7765731276723383e-4	0.0025833953292156665	0.003262062726339721
75-84	Head_and_Neck	III	1.0880545685186822	0.0333234643874272	-3.098025464759165	0.1162038462735961	0.579311305359513	0.017602429574902795	0.5441032269480109	0.6131267713957951	0.0032102932123118343	9.976823717255285e-5	0.0029354483596177668	0.0033152992137816524
75-84	Head_and_Neck	IV	1.0273930115252865	0.020649514785165683	-2.6964927829697865	0.05773386601167228	0.37717830831202964	0.010636906147049499	0.35584339344886784	0.39733483049750495	0.003296375657178417	4.9688219859681855e-5	0.0031471569181649854	0.0033316953460723574
40-54	Hodgkin_lymphoma	I	0.790122469870211	0.09028999060782711	-2.7910164967921656	0.4118772993278311	0.9304044135333807	0.01925940185440066	0.8874777518552933	0.9584631389973539	1.7341340180539313e-4	1.0888444180899561e-4	2.580580670698243e-6	3.8665367775504576e-4
40-54	Hodgkin_lymphoma	II	1.02358311624601	0.10807465732240443	-3.823916135709711	0.4124871788622652	0.9252997518249804	0.01967913706829104	0.8812068588122687	0.9537618203372541	2.0800656103952175e-4	1.1645535208849667e-4	8.912286305843034e-6	4.2750452788410003e-4
40-54	Hodgkin_lymphoma	III	0.6928583207306495	0.06723133997521699	-1.7899618155156714	0.24887596008893856	0.8692761401154282	0.021423458792562952	0.8187202146161491	0.9022690607064978	5.299616312993737e-4	1.7131599446688648e-4	1.783346897477027e-4	8.446029431664453e-4
40-54	Hodgkin_lymphoma	IV	0.5961869790302032	0.05191953570478095	-1.0900379439726933	0.1833249894456278	0.829027264015384	0.021770329690231044	0.7777448640664787	0.8632152169969024	8.808658659396052e-4	2.0022427784699442e-4	4.7100402124268016e-4	0.0012567711304836762
55-64	Hodgkin_lymphoma	I	0.7211610143867528	0.10945568578316484	-2.34558034954765	0.48352889029796187	0.9246259610664822	0.02498942621677886	0.8589143632151685	0.9573313439415919	2.0749054166443982e-4	1.3050865929620613e-4	3.7126835446687677e-6	4.622439184986729e-4
55-64	Hodgkin_lymphoma	II	0.8486007940719218	0.10473376329480416	-2.727051886154178	0.4278963300914089	0.9098679025029457	0.02672414990108773	0.8392242674585572	0.941773347551551	3.3008295972916505e-4	1.5983218699116647e-4	1.2832612261243768e-5	6.13583983422103e-4
55-64	Hodgkin_lymphoma	III	0.7229321592216057	0.08042202011758871	-1.850087391999744	0.2915614533321583	0.8546552676508837	0.028398331551784315	0.7859568307984448	0.8962483588759488	5.664906785578014e-4	2.3113119073380528e-4	7.11915015467066e-5	9.749371381617864e-4
55-64	Hodgkin_lymphoma	IV	0.6615563526904169	0.06973753810711929	-1.3648103880851448	0.2413530203447853	0.8146414974305922	0.030293252558108146	0.741116032356065	0.8599022256646816	9.852977336656055e-4	2.936360703034014e-4	3.71642210078309e-4	0.0015478679937936887
65-74	Hodgkin_lymphoma	I	0.7923550537461196	0.12636446918336844	-2.824422362685718	0.4789200040131738	0.857698404371446	0.040478025232640866	0.7530903650667384	0.9165986387639745	1.4209729065115786e-4	1.6477244889222614e-4	1.4909070372381658e-6	6.051790447309129e-4
65-74	Hodgkin_lymphoma	II	0.622660677093472	0.0648143344417096	-1.6071431972705637	0.2571571627882015	0.7621498452322404	0.04475471303767121	0.6508408803423533	0.8248693878540161	4.801202419049888e-4	3.124362383914328e-4	6.157778854341681e-6	0.0011255663270943633
65-74	Hodgkin_lymphoma	III	0.7668301687120106	0.06526165965691608	-2.197522732918313	0.28330204185788616	0.7253692334355242	0.053386829917977364	0.5938626219839079	0.7947432834737941	9.576396440087191e-4	4.7108455187216594e-4	3.562048168481376e-5	0.0017774307961811835
65-74	Hodgkin_lymphoma	IV	0.6263892420790786	0.05635665219873677	-1.2709961915406627	0.15615090824421943	0.5734540661340026	0.03877472386921678	0.49695866704568437	0.6472564818669185	0.00117146786956847	5.253058619983312e-4	9.689423012078823e-5	0.002135655322354421
75-84	Hodgkin_lymphoma	I	0.6618650462011804	0.07013216362837066	-2.3237668125919004	0.27656063591135194	0.527149685712752	0.06083022066760891	0.410316216348101	0.6535992643394862	1.4577268280578117e-4	3.805168864841232e-4	1.253833629074161e-6	0.0013633236929739792
75-84	Hodgkin_lymphoma	II	0.685295411422528	0.06586718080884231	-2.3483451256179135	0.3018249902531638	0.5011628229955373	0.062381763098582885	0.3806723376541012	0.6312109685463811	3.6919021545973765e-4	5.21160785817714e-4	5.736726832180542e-6	0.001876578567974186
75-84	Hodgkin_lymphoma	III	0.6380280731477965	0.05320031872468743	-1.7527156199414218	0.19138511840297515	0.3915118418142998	0.05595730264108513	0.28752648089623806	0.5047608731977791	0.0010466077979078025	7.695512204727166e-4	2.9732172542355497e-5	0.0027157336888460277
75-84	Hodgkin_lymphoma	IV	0.6602607191282572	0.05165456873922569	-1.6698593661046233	0.16141630827543096	0.3281008941068475	0.05264220705528655	0.22119890396072975	0.42407374942672904	0.0020732948074043862	8.800773145950036e-4	1.9728428867796808e-4	0.0032664876353360487
40-54	Kidney	I	1.4801099584235446	0.14763986032732856	-8.154021888538654	0.6010177826406147	0.9376711642556819	0.02844603732907061	0.8797272261832918	0.9867610574577667	1.9592803229343957e-4	5.9768569698788376e-5	6.146706047590781e-5	2.9895565441361726e-4
40-54	Kidney	II	1.802619771448036	0.1296822379498213	-7.6983919686601325	0.5302314673846054	0.8950801645508282	0.020680419005169804	0.8532618720453151	0.9315193505165424	7.73453211815908e-4	1.601575885708587e-4	4.5125537238577983e-4	0.0010608560460168704
40-54	Kidney	III	1.2614592221043541	0.06647344320982873	-4.28120611572156	0.2522383921708319	0.8811197415975514	0.018614788253394295	0.8360406345208649	0.9080360070764333	0.002005332830302512	1.84094926478468e-4	0.0016012984782734108	0.0023187665460549663
40-54	Kidney	IV	0.9336559316858063	0.019243492082105126	-2.4341891420090995	0.053805643475599726	0.1726860273434653	0.009532298657521867	0.15400523946037695	0.19169668310364463	0.00327135976866188	8.643475911259638e-5	0.0030106399055694778	0.0033314918851751816
55-64	Kidney	I	1.4779138922447248	0.21628556800169782	-7.7524837345898945	0.859256945926282	0.960463162031449	0.027601828171487267	0.8973622688465807	0.9976552047231648	5.054349473864342e-4	7.474634385214683e-5	3.358951702967258e-4	6.244158155829609e-4
55-64	Kidney	II	1.6671849410095962	0.15913582883121669	-7.0167729161023935	0.6697522648853546	0.9076837612071051	0.020758221213703527	0.8655905462058952	0.9470866232475664	0.001190410180928813	1.7600405053717238e-4	8.396306856943125e-4	0.0015412003691165981
55-64	Kidney	III	1.134080860754597	0.05814957482080086	-3.8728195184384697	0.2520307994733373	0.8904204339064112	0.018261254666975545	0.8493143424738862	0.9168129964340301	0.0024476431263237373	1.8191179494966665e-4	0.002054667980945963	0.0027667616192072722
55-64	Kidney	IV	0.8239141755191315	0.013145369791623214	-2.115144452646457	0.03633442506897719	0.1267946162469043	0.007340343363612007	0.1125673413234634	0.14122085525511452	0.0032463987286870874	1.1261461723278294e-4	0.002911179621427782	0.003329541556916635
65-74	Kidney	I	1.3698371533065488	0.35280449835841016	-7.654228658611371	1.7314787428760874	0.9753132931779365	0.027091767523340294	0.9007196494066836	0.999378976110453	9.71034204563623e-4	5.4203900739550136e-5	8.409285244623586e-4	0.0010567540901283686
65-74	Kidney	II	1.322583347536018	0.2754623062954162	-5.492929652007989	1.1589623203870982	0.9288804722866136	0.032080596592149686	0.8627446292422345	0.9836665271682439	0.002370512474380428	2.8255534566873857e-4	0.001855513092445905	0.0029535306711868893
65-74	Kidney	III	1.070324437761366	0.06675585807962724	-3.572407616663214	0.24919341140076023	0.8802127867400905	0.020833197875454585	0.8256544175832682	0.906130228267363	0.0031278162216361884	1.508909670247134e-4	0.0027167379818702378	0.003296138562982521
65-74	Kidney	IV	0.7947411726184129	0.014292269497939877	-1.9094465910125251	0.03822654873678415	0.11470165870267612	0.007700510535569197	0.09879655738718661	0.12917344730804717	0.003280345288645288	7.014846893079943e-5	0.003072844320184807	0.0033311922677919095
75-84	Kidney	I	0.5568345545893684	0.05665873516559297	-3.507462752022777	0.6024291318023695	0.8677256191188327	0.08897309080016366	0.628968033685246	0.9600567703454483	0.0017818458459101909	1.6768167755277187e-4	0.001510260427847046	0.0022040060536752263
75-84	Kidney	II	0.8455552466220343	0.07323228048137506	-4.292110335134001	0.47210351065214273	0.4983587366464035	0.1991463360115313	0.13441115451570818	0.8205454624238385	0.0022836837173844824	3.61692565686456e-4	0.001716697236636176	0.003045573829890692
75-84	Kidney	III	0.7462529844714301	0.04215523482370149	-3.5701084223292323	0.3123052721605849	0.35212837889747695	0.20367252926527724	0.08245286062398263	0.7088778607561056	0.002697626983496934	3.5690466703333944e-4	0.0019475524220983944	0.0032364176145277474
75-84	Kidney	IV	0.7449479094353804	0.016000048997233576	-1.4640459395218905	0.04005399755979043	0.07909170675236427	0.007627478391611617	0.06458952911281647	0.09447899255169104	0.0032054385270245656	1.641485191021992e-4	0.002728572985309281	0.0033282692571769924
40-54	Liver_Bile_duct	I	0.7748293798738608	0.020563839960756204	-2.6181961245354346	0.07430488476015813	0.38052817780645287	0.02536652408990162	0.33022360390242583	0.4291608371102222	0.0012075674409582331	4.0806542796812686e-4	3.545630800430713e-4	0.001965719240578483
40-54	Liver_Bile_duct	II	1.029587059133081	0.037682055959333924	-3.257952648672842	0.10445831002437765	0.367593886424621	0.02359093834147356	0.31966899952101535	0.41234615831729216	0.0015407591843343699	4.136597447967848e-4	7.019395626853339e-4	0.0023508800738784763
40-54	Liver_Bile_duct	III	0.8175122779848862	0.01882228363792605	-1.8358990161918753	0.04950148450905656	0.08147729292339462	0.008610466573318536	0.06540270335834852	0.09865920129823089	0.002897482659264295	3.083871095428067e-4	0.0021135066488057776	0.003262724780880637
40-54	Liver_Bile_duct	IV	0.7584941120767337	0.016524417044961943	-1.2310486305409865	0.040017764373188006	0.027466610112197677	0.0049999161254934464	0.0187519051192318	0.03840712322146006	0.003175622060061544	2.0933686874571812e-4	0.0025580438539573405	0.0033264595789756915
55-64	Liver_Bile_duct	I	0.7851586784942542	0.015255021883986189	-2.7946306632743223	0.05069397557524392	0.32817602053512884	0.01911306218852992	0.29858619988302376	0.3736345108607173	3.61761879044343e-4	2.893441260696027e-4	1.3717511692907597e-5	0.0010772054440307281
55-64	Liver_Bile_duct	II	0.9854574195868051	0.021999629659358606	-3.2315528413568533	0.06593534068383142	0.3133153553106305	0.016489460714468353	0.2840703831127156	0.34832346000592657	6.476877990444735e-4	3.37820247279283e-4	8.90299148285546e-5	0.0014037839011217244
55-64	Liver_Bile_duct	III	0.7687307631630997	0.012520335631366031	-1.7178866751461208	0.03229125665872745	0.08627661317293461	0.006524015999048108	0.07382734283199827	0.09931066404194364	0.003115145815891167	1.8358096589535982e-4	0.0026238039734146727	0.0033056250562474867
55-64	Liver_Bile_duct	IV	0.7390393992437634	0.01208935432848236	-1.1731147038231289	0.028297445263913278	0.024614781775818367	0.0034674475879246857	0.018182893887389136	0.03175067504802446	0.0032653406917013293	9.485361055938603e-5	0.0029847506669211997	0.00333120628126519
65-74	Liver_Bile_duct	I	0.7919331719209601	0.016600868019549003	-2.73620001532582	0.05849034181501022	0.2532834718431043	0.025931879526681773	0.20053740526766034	0.3023158104087653	0.0016791415770926956	6.063369182828885e-4	3.4944860733510466e-4	0.002704328527668868
65-74	Liver_Bile_duct	II	0.9791231007355621	0.03031011825109925	-3.1041910669336032	0.08350849927081351	0.240784225063903	0.023543759528041767	0.192193789352504	0.2825888719790178	0.002040775492754587	6.09946757443232e-4	5.573136799430118e-4	0.0029722500210722516
65-74	Liver_Bile_duct	III	0.8289153033306366	0.016209773066680033	-1.8961831370245472	0.04280256816354045	0.07408235631372793	0.0072341370547725475	0.060133191111910046	0.08873703272586853	0.002897629683391081	3.204885834969581e-4	0.002062264941819846	0.0032740116742528535
65-74	Liver_Bile_duct	IV	0.7477194045426994	0.014594474084369976	-1.176763520044619	0.035675004889472554	0.014685646912999666	0.0034124760123896308	0.008979849191305154	0.022502243105339492	0.0031729481567274267	2.2038660503410226e-4	0.0025286536281636488	0.0033278025784336616
75-84	Liver_Bile_duct	I	0.7146972406501757	0.017089411403894885	-2.2818635618446494	0.05510870042496013	0.0659473298904707	0.014468973608532665	0.0438520573566794	0.1007781162232387	9.17596373261039e-4	7.473766585015809e-4	2.075480631031919e-5	0.0025695583230566236
75-84	Liver_Bile_duct	II	0.8449008501737938	0.0314359079866309	-2.655446171920316	0.09977672028212627	0.05511204341210697	0.012670400004713159	0.03494110021765452	0.08488626239620384	0.0015489562324837872	8.02070418608378e-4	1.0790318022038823e-4	0.002931391932049087
75-84	Liver_Bile_duct	III	0.726487941299927	0.020384450231616166	-1.4810377539833763	0.04888619845080654	0.041317095151775195	0.008619939372276196	0.025227853408990038	0.05946960020035008	0.0026587598923698526	5.455668738688072e-4	0.0011180171374171252	0.0032464904386718288
75-84	Liver_Bile_duct	IV	0.7419316708513477	0.01830663703702602	-1.0266413702080306	0.04141966737170418	0.01665953588833508	0.0044311347923572655	0.009242251310337197	0.02652103832512741	0.0031074340593845746	3.1794658459725124e-4	0.0021575625150676066	0.0033252369591720457
40-54	Lung	I	1.2415267594715136	0.04890442811351264	-4.234802679950491	0.16836134205037004	0.8214247497686207	0.01536003089074992	0.7872539819759202	0.8466073728015813	0.0016744266439464792	1.5592137887143653e-4	0.001348532184572747	0.001954576506589597
40-54	Lung	II	1.309556396155089	0.03737812527942258	-4.442248913988891	0.15669859720742693	0.5674005146242918	0.02141156481845613	0.5232519318683158	0.6074135141474977	0.0030466005443891948	2.1437529110277857e-4	0.00247388467902695	0.0032779451099626193
40-54	Lung	III	1.0438428595842737	0.013167756356367901	-2.9905948839398278	0.03916116420542615	0.2670222760193889	0.006563322064909542	0.2539995962667796	0.2799152874256187	0.003275167296143569	5.333668358274521e-5	0.0031268231572146228	0.00332607276429483
40-54	Lung	IV	0.9098472372072022	0.006287778633148555	-2.0859508086916856	0.017102471868232282	0.0739826931510755	0.0024079933839512174	0.0694468000532779	0.0789263580864972	0.0033214626958758273	1.7093745990139582e-5	0.0032677627319012666	0.003332808317137385
55-64	Lung	I	1.0944905598403516	0.028112530693232055	-3.790063008465144	0.081997257447802	0.7623557510675261	0.018184078576997803	0.7194441737971808	0.7912462815799957	0.002241508209724522	1.7901158601695588e-4	0.001846894798522949	0.0025526375367829392
55-64	Lung	II	1.128632485604129	0.024186533289335416	-3.796479128300687	0.08525429106176376	0.4641284416345349	0.015547260457855365	0.42966206460737516	0.490883436248874	0.0031862794787859616	1.4416725411215808e-4	0.002772614027074469	0.003310062469665279
55-64	Lung	III	0.9142009342961559	0.008019866047991115	-2.6003732498220584	0.02307513454896683	0.22587703194507022	0.0045307557564981385	0.21698870207116622	0.2347295259093819	0.003305460683830375	2.5598041773506337e-5	0.003230682476525837	0.0033296107426094975
55-64	Lung	IV	0.761085903928325	0.0038640402187387775	-1.7074854178333987	0.010437946414158647	0.032563544578399536	0.001510498381917716	0.02969032603934125	0.035579909433545887	0.003325213915318659	1.2250102707879908e-5	0.0032878577817257258	0.003333083395921002
65-74	Lung	I	0.9813363303377234	0.02097921941738656	-3.531350945289691	0.06379075057923388	0.6966063094494388	0.028529978847550975	0.6282632728184822	0.7405389921431809	0.00264666721178982	2.514045513551188e-4	0.002075936141962698	0.003054367862390344
65-74	Lung	II	1.0082348523074982	0.014099979312900754	-3.367239493848529	0.05916529117419964	0.3497138919149252	0.012935993758049175	0.32345110244855857	0.37352116349741904	0.0030288639702876234	2.0264448762495106e-4	0.002528040244496511	0.003282235836193647
65-74	Lung	III	0.8077084965027865	0.0060174451286979305	-2.296462103735037	0.01711170813869223	0.15031353414482496	0.0041705129878522994	0.14223562950163782	0.15866345594544046	0.003292163474002157	3.939998075592702e-5	0.0031835790367600123	0.003328326728361753
65-74	Lung	IV	0.7224703607745421	0.003318860105703151	-1.5307199980727964	0.008660187756585875	0.029815335361260423	0.0014357416245299448	0.02709473005102302	0.03268829473531958	0.003323752047697164	1.3778191636709838e-5	0.0032815011369523354	0.003332934294035383
75-84	Lung	I	0.8836709690763369	0.014776445684846389	-3.1338457831352793	0.04459190313142599	0.535442702834199	0.019791422694521752	0.488189045249445	0.5647977490600007	0.003114371666937665	1.5313714336742638e-4	0.0026922053158783443	0.003277560287998994
75-84	Lung	II	0.9258578593330065	0.01263578090479553	-2.7743342242655107	0.05437473150299052	0.24414384180845022	0.010840914112349708	0.22253256676447178	0.2658505304469073	0.0032131564202710784	1.0792531271425223e-4	0.0029054522756538186	0.0033078072568524775
75-84	Lung	III	0.7555094476952675	0.0060202850734916696	-1.8739902207375148	0.016546492525043508	0.09982001997719193	0.003889413934734126	0.09210634340196466	0.10744071798040455	0.0032955781060272464	3.4922650150767426e-5	0.0031965488574798666	0.003328305434562987
75-84	Lung	IV	0.6836560153807287	0.003765329234773059	-1.2396249625082294	0.009249668569717602	0.02036313803061278	0.001404707886308768	0.01781110667565086	0.023229780730829184	0.0033224329350265624	1.5542376848927855e-5	0.0032762464170039475	0.0033329277109646984
40-54	Lung_NET_excl_SCLC	I	1.0595424803279259	0.17292615987686416	-4.706801785722645	0.6676501637431093	0.7175145597255861	0.12782386707687488	0.35084272850292975	0.8863404310315929	1.3950975016926122e-4	3.526196215668374e-4	1.2138649910052108e-6	0.0013017657202279622
40-54	Lung_NET_excl_SCLC	II	1.1154924507868929	0.1561826509057612	-4.250553475659554	0.6110902616699659	0.3172887431929903	0.08078974132439613	0.20092917398820942	0.5211008381264407	3.4731630662236624e-4	5.552025758085799e-4	5.188922619066716e-6	0.002037365189553963
40-54	Lung_NET_excl_SCLC	III	1.167187102770867	0.05851330087823998	-3.518798295983933	0.22569686232519784	0.21091334537088577	0.03238254289884819	0.1531743840153608	0.2787281370751353	7.461677054850333e-4	7.037711508632278e-4	3.071684972307621e-5	0.0026259831673966436
40-54	Lung_NET_excl_SCLC	IV	0.8957902387008174	0.03240033046592858	-2.0199629326033417	0.0926893300352929	0.06836286895315702	0.014147700963942798	0.04335836159485212	0.09851801700557382	0.002958457914480309	4.46875426614492e-4	0.00166752938183904	0.003317788466654786
55-64	Lung_NET_excl_SCLC	I	0.976815473965458	0.11330459028161392	-3.3876968762696196	0.3884299513595981	0.7891898873874297	0.0573270809176461	0.6545932749423751	0.8745838757422175	7.365585884156903e-4	4.1911581904777515e-4	4.527384312282958e-5	0.001595733038709945
55-64	Lung_NET_excl_SCLC	II	1.2780058178692477	0.12790172853009046	-4.392251234999801	0.5377691864073056	0.4532725291571667	0.07463212057362359	0.31118538671539975	0.6004569055974771	0.0015447114986824571	6.435746862986656e-4	3.608242352138397e-4	0.002791264908253517
55-64	Lung_NET_excl_SCLC	III	1.103707778174678	0.051557832737061444	-3.2302767660589615	0.17378860926159914	0.22248548311797828	0.0280363324342933	0.1691494734333585	0.2789624891025537	0.0026272715136407363	4.523356041066433e-4	0.0015021410300526292	0.003224376797154037
55-64	Lung_NET_excl_SCLC	IV	0.8626893341124617	0.02275110910467392	-1.819388704999403	0.06022306025658852	0.04374161484923537	0.0076869792532120495	0.030197090394646263	0.0604226137446493	0.0031570702584565085	2.2407306908138195e-4	0.0024987531019550627	0.003326105242642089
65-74	Lung_NET_excl_SCLC	I	1.1878107454647067	0.09309602778559826	-3.98906376852745	0.32512158950088216	0.728235517110478	0.04076631515533386	0.6348180428134389	0.7961844504934833	0.0011889713604669523	3.9984093593581674e-4	3.469030201048025e-4	0.0019577648688373682
65-74	Lung_NET_excl_SCLC	II	1.1806175600776823	0.0885947824238769	-3.7518449260021627	0.38583311034820095	0.4557803110332336	0.05806076259558971	0.34644608580974673	0.5732882597397363	0.0016083260424595057	5.177645558729862e-4	6.317841125754108e-4	0.0026579040390303857
65-74	Lung_NET_excl_SCLC	III	0.989426189756301	0.04806441767401421	-2.6399968817904975	0.14527995454579753	0.18339588333711698	0.02418125288897881	0.13672001624785876	0.23202558795362285	0.002305457255361261	5.487084683612319e-4	0.0011077362954001553	0.0031402834736237767
65-74	Lung_NET_excl_SCLC	IV	0.850019868475045	0.020853180128397014	-1.6259004472914302	0.05128597612471535	0.04455718352984237	0.007033372358570809	0.032050895876742924	0.05937735891085244	0.0030641051964484327	3.2534668139893224e-4	0.0021154150967708993	0.0033252915352763738
75-84	Lung_NET_excl_SCLC	I	1.0324316770461544	0.08568042875204022	-3.6240346396076832	0.2999630765439085	0.4469466636972875	0.05034227198107148	0.35546466787158837	0.5561009165807559	2.8475931729578187e-4	4.632229376144432e-4	5.371928043283551e-6	0.0016873604791070107
75-84	Lung_NET_excl_SCLC	II	1.2011582162541845	0.1508278547141996	-4.198065019117672	0.7137036028850977	0.2754410185209667	0.08487173950444295	0.13557687120986509	0.4483707377818692	8.034066419841344e-4	6.988884885356649e-4	3.109084236357689e-5	0.0025218596939864746
75-84	Lung_NET_excl_SCLC	III	0.9034244361011672	0.05938939723180584	-2.3812909820104124	0.17221054840810865	0.1279540758431284	0.02933768556592999	0.07473420798856034	0.18908839239841366	0.0018424721850219864	7.83556079226392e-4	2.3676132394073613e-4	0.003079757224397793
